# identifier	x0	y0	e1	e2	radius	radius_ratio	bulge_A	disc_A	bulge_index	disc_index	delta_e_bulge	delta_theta_bulge	time	bulge_flux	disc_flux	flux_ratio	snr	min_residuals	max_residuals	model_min	model_max	likelihood	levmar_start_error	levmar_end_error	levmar_resid_grad	levmar_vector_diff	levmar_error_diff	levmar_comp_grad	levmar_iterations	levmar_reason	levmar_like_evals	levmar_grad_evals	levmar_sys_evals	exposure_x_1	exposure_x_2	exposure_x_3	exposure_x_4	exposure_x_5	exposure_x_6	exposure_x_7	exposure_x_8	exposure_x_9	exposure_x_10	exposure_x_11	exposure_x_12	exposure_x_13	exposure_x_14	exposure_x_15	exposure_x_16	exposure_x_17	exposure_x_18	exposure_x_19	exposure_x_20	exposure_y_1	exposure_y_2	exposure_y_3	exposure_y_4	exposure_y_5	exposure_y_6	exposure_y_7	exposure_y_8	exposure_y_9	exposure_y_10	exposure_y_11	exposure_y_12	exposure_y_13	exposure_y_14	exposure_y_15	exposure_y_16	exposure_y_17	exposure_y_18	exposure_y_19	exposure_y_20	exposure_e1_1	exposure_e1_2	exposure_e1_3	exposure_e1_4	exposure_e1_5	exposure_e1_6	exposure_e1_7	exposure_e1_8	exposure_e1_9	exposure_e1_10	exposure_e1_11	exposure_e1_12	exposure_e1_13	exposure_e1_14	exposure_e1_15	exposure_e1_16	exposure_e1_17	exposure_e1_18	exposure_e1_19	exposure_e1_20	exposure_e2_1	exposure_e2_2	exposure_e2_3	exposure_e2_4	exposure_e2_5	exposure_e2_6	exposure_e2_7	exposure_e2_8	exposure_e2_9	exposure_e2_10	exposure_e2_11	exposure_e2_12	exposure_e2_13	exposure_e2_14	exposure_e2_15	exposure_e2_16	exposure_e2_17	exposure_e2_18	exposure_e2_19	exposure_e2_20	
# im3shape-version 200337df0967+ default tip
# run-date: 2013-10-23T12:56:14.478288
# driver: py3shape-main
# ini: singlepsf.ini
# cat: clusterStepData/im_p4_s4_1.gal.simple.cat
# fit: im_p4_s4_1.fits
# psf: clusterStepData/star1.fits
# out: singlepsf_output.py.txt
# first: 0
# last: 2480
4	20.0282685607	20.043926186	0.426828687007	0.344950573996	9.95363758685	1.0	0.00214072160164	-4.66355494481e-06	4.0	1.0	0.0	0.0	0.17	0.000225416341346	-0.000104316809655	1.86141381554	706.061617652	-0.00039060550127	0.000315727084911	0.00975498233014	0.0101340910122	-3420.50028681	2.06462516314e+18	6841.00057362	264700.004397	7.91102320474e-26	-1.46747044242e-08	2.12826795361e-17	39	2	696	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	20.0103440685	19.9774342138	0.427236464855	0.33899035928	9.98566321028	1.0	0.00214491570595	-4.67814803236e-06	4.0	1.0	0.0	0.0	0.1	0.00022658467069	-0.000104979922836	1.8632880269	507.984555455	-0.000425513005417	0.000716436770017	0.00977375059311	0.0101339464865	-6515.70207096	2.03573535213e+18	13031.4041419	253001.461517	6.67091305707e-11	2.43501122023e-08	7.48322173472e-18	41	8	394	41	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9	20.0161112736	20.0101340366	0.404021843322	0.315080777293	9.97518702843	1.0	0.00213695365252	-4.65584197694e-06	4.0	1.0	0.0	0.0	0.09	0.00022550674243	-0.000104369752447	1.86158449587	594.957675213	-0.000270155158863	0.000605857848154	0.0098249973743	0.0101244594295	-4782.2133981	2.04959114896e+18	9564.4267962	12907.9372348	1.37139819314e-11	7.13695164369e-09	1.29726799456e-17	38	8	359	38	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
10	20.022094298	20.0232454742	0.307929001013	0.181109448981	9.96011382877	1.0	0.00209980388711	-4.55214179289e-06	4.0	1.0	0.0	0.0	0.09	0.000221251599114	-0.000101890913906	1.85363881523	640.742489796	-0.000357311835652	0.000553324677169	0.00984730110838	0.0100936632746	-4118.46935667	2.04726685085e+18	8236.93871334	138042.011379	1.46527731676e-10	5.50866169176e-08	1.744932915e-19	45	8	427	45	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
11	20.0387875934	20.0223077459	-0.416813807632	0.279931184638	9.95303760964	1.0	0.00212289693972	-4.59576165336e-06	4.0	1.0	0.0	0.0	0.1	0.000223525943804	-0.000102794177723	1.85142610813	533.800284998	-0.000374534887241	0.000843749795287	0.00976624963733	0.0101162924191	-5952.12887232	2.05353843155e+18	11904.2577446	749126.735818	3.89088703481e-10	4.26330926849e-08	5.52027169892e-21	49	8	466	49	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
27	20.0281860464	20.045171388	0.424039782427	0.314770485943	9.95634151318	1.0	0.00222880042829	-4.90449039861e-06	4.0	1.0	0.0	0.0	0.07	0.000234754728471	-0.000109735980442	1.87775619396	741.791774071	-0.000332981644505	0.000299726402503	0.0097748347275	0.0101560038221	-3124.08872406	2.08127572969e+18	6248.17744812	44534.526587	7.28878835572e-12	4.18798188429e-09	1.91555851262e-17	36	8	342	36	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
34	20.035397425	20.0447995588	0.406932283313	0.337676245499	9.95500377267	1.0	0.00212328494598	-4.62227919245e-06	4.0	1.0	0.0	0.0	0.15	0.000223610962386	-0.000103407723544	1.86027402041	621.425497994	-0.000396905879172	0.000377191144611	0.00980975276282	0.0101224056837	-4418.59268104	2.06603962976e+18	8837.18536208	176529.637112	3.40542313724e-26	-3.58553843964e-09	2.45551986793e-19	44	2	739	44	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
37	20.0340008937	20.0153294804	-0.390478948662	0.260533975707	9.97892085307	1.0	0.00213854419222	-4.65015567627e-06	4.0	1.0	0.0	0.0	0.07	0.000225759060171	-0.000104281302017	1.85843946745	662.924044919	-0.000326024463606	0.000448145864627	0.00984612958751	0.0101155334541	-3846.6507535	2.04684439709e+18	7693.30150699	469074.304132	1.27234642887e-10	3.69914225889e-08	4.34171472763e-18	42	8	399	42	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
38	20.0294972071	20.0452931802	0.447502264759	0.358021166354	9.95830825733	1.0	0.00229567313003	-5.09610003532e-06	4.0	1.0	0.0	0.0	0.13	0.000241846049573	-0.000114045692006	1.89237381004	444.980751486	-0.000475140415292	0.000733074433046	0.00970271051093	0.0101879103679	-8645.52296273	2.07241072377e+18	17291.0459255	197514.384892	4.20422894351e-26	-2.78874498988e-09	1.50873193264e-18	38	2	678	38	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
39	20.0255145248	20.0276172268	0.420123813269	0.335968346214	9.94487199981	1.0	0.00215996126345	-4.71808830567e-06	4.0	1.0	0.0	0.0	0.07	0.000227241967855	-0.00010544370013	1.86572413631	532.418276413	-0.000309244038181	0.000583495851889	0.00978479817367	0.0101374408928	-5982.77338965	2.05332687486e+18	11965.5467793	197048.272773	8.82755348078e-11	4.01331599875e-08	6.92400775381e-18	39	8	370	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
